scenarioId,fixtureVersion,weightStage,profile,salientTargetMul,terminalPositionMul,difficultyPenaltyMul,contractVersion,mapVersion,initialSnapshotHash,repetition,candidateRank,actionSequence,salientEnemyId,salientTargetProgress,killCount,damageDealt,initialEnemyCount,finalAliveEnemyCount,terminalNearestEnemyDistance,terminalNearbyEnemyCount,terminalHeightDelta,terminalActionable,terminalPositionQuality,executionDifficulty,expectedHits,durationTicks,safetyScore,killScore,difficultyScore,totalScore,elapsedMs,worldHashAfterReplay,replayValid,auditRank,auditRecommended,auditDiffersFromBeamWinner,auditReason
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,1,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,816.890,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,2,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,807.783,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,2,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,807.783,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,2,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,807.783,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,3,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,783.718,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,3,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,783.718,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,3,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,783.718,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,4,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,808.399,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,4,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,808.399,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,4,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,808.399,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,5,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,820.114,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,5,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,820.114,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,5,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,820.114,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,6,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,822.339,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,6,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,822.339,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,6,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,822.339,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,7,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,767.883,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,7,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,767.883,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,7,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,767.883,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,8,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,812.319,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,8,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,812.319,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,8,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,812.319,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,9,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,786.590,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,9,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,786.590,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,9,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,786.590,6109435285DA0094,True,3,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,10,1,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashLeft",0,34.000,6,20,16,10,2.881,4,0.000,True,2.763,6.700,5,180,3499984.000,782.000,0.000,3500766.000,792.813,259FBE0481F42388,True,2,False,True,""
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,10,2,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashBackward",0,34.000,6,20,16,10,0.695,2,0.000,True,12.389,6.700,5,180,3499983.000,782.000,0.000,3500765.000,792.813,5D81B03F1D5861F6,True,1,True,True,"종료 위치 품질 우세"
A1,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,50DEB425210D7347,10,3,"Lunge(0)>Attack>Retreat>Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>MoveRight>Attack>DashForward",0,34.000,6,20,16,10,0.763,7,0.000,True,-22.473,6.700,5,180,3499981.000,782.000,0.000,3500763.000,792.813,6109435285DA0094,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,1,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,405.666,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,1,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,405.666,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,1,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,405.666,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,2,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,436.871,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,2,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,436.871,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,2,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,436.871,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,3,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,451.081,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,3,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,451.081,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,3,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,451.081,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,4,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,460.380,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,4,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,460.380,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,4,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,460.380,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,5,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,426.531,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,5,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,426.531,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,5,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,426.531,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,6,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,440.214,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,6,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,440.214,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,6,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,440.214,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,7,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,426.210,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,7,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,426.210,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,7,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,426.210,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,8,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,424.423,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,8,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,424.423,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,8,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,424.423,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,9,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,438.029,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,9,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,438.029,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,9,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,438.029,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,10,1,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashBackward>LungeStrike(2)",0,34.000,7,15,12,5,4.373,1,1.942,False,14.570,12.235,0,180,3500001.000,768.800,0.000,3500770.000,421.169,8595C84EEFCE8815,True,2,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,10,2,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>Retreat>Attack>DashLeft>LungeStrike(3)>DashRight>LungeStrike(2)",0,34.000,7,15,12,5,3.744,2,1.942,False,13.313,12.219,0,180,3500001.000,768.800,0.000,3500770.000,421.169,443AD4995992E909,True,3,False,True,""
A2,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,3F5F709DA48265EF,10,3,"LungeStrike(0)>DashRight>Lunge(5)>Attack>MoveLeft>Attack>MoveRight>Attack>Jump>LungeStrike(3)>DashForward>LungeStrike(1)",0,34.000,7,15,12,5,4.492,1,2.371,False,16.097,12.060,0,180,3500001.000,768.800,0.000,3500770.000,421.169,BD17176102D6F0C7,True,1,True,True,"종료 위치 품질 우세"
A3,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,01880BEA0D35E61C,1,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,904.600,0.000,3500902.000,461.328,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,01880BEA0D35E61C,1,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,904.600,0.000,3500902.000,461.328,B3AA95B991B533C7,True,2,False,False,""
A3,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,01880BEA0D35E61C,1,3,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashRight>Lunge(6)",0,29.000,9,16,14,6,3.460,1,0.000,False,9.919,7.668,1,180,3499998.000,904.600,0.000,3500902.000,461.328,233E281119EBE4C4,True,3,False,False,""
A3,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,01880BEA0D35E61C,2,1,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>Retreat>Attack",0,29.000,9,16,14,6,3.663,2,0.000,False,10.327,6.215,1,180,3499998.000,904.600,0.000,3500902.000,475.678,A0CA6604C4776456,True,1,True,False,"Beam 1위와 관측축 추천 일치"
A3,A-v2-complex,1-target,공격형-1타깃,1.000,0.000,0.000,1.7,1,01880BEA0D35E61C,2,2,"Attack>DashForward>Attack>MoveLeft>Attack>MoveForward>Lunge(2)>Attack>MoveRight>Attack>DashBackward>Lunge(6)",0,29.000,9,16,14,6,3.481,2,0.000,False,9.961,7.922,1,180,3499998.000,904.600,0.000,3500902.000,475.678,B3AA95B991B533C7,True,2,False,False,""
